day,hour,junction_id,is_rush_hour,is_weekend,weather_encoded,vehicle_count,congestion_level
34,3,J4,0,1,2,4,0
34,3,J5,0,1,2,12,0
34,4,J1,0,1,1,30,1
34,4,J2,0,1,1,27,0
34,4,J3,0,1,1,18,0
34,4,J4,0,1,2,6,0
34,4,J5,0,1,0,7,0
34,5,J1,0,1,0,7,0
34,5,J2,0,1,1,26,0
34,5,J3,0,1,2,11,0
34,5,J4,0,1,1,23,0
34,5,J5,0,1,0,4,0
34,6,J1,0,1,0,13,0
34,6,J2,0,1,0,13,0
34,6,J3,0,1,1,24,0
34,6,J4,0,1,2,5,0
34,6,J5,0,1,2,10,0
34,7,J1,0,1,2,10,0
34,7,J2,0,1,1,25,0
34,7,J3,0,1,2,0,0
34,7,J4,0,1,2,10,0
34,7,J5,0,1,0,15,0
34,8,J1,1,1,1,92,2
34,8,J2,1,1,0,60,2
34,8,J3,1,1,0,40,1
34,8,J4,1,1,2,62,2
34,8,J5,1,1,2,65,2
34,9,J1,1,1,0,64,2
34,9,J2,1,1,1,62,2
34,9,J3,1,1,2,71,2
34,9,J4,1,1,1,79,2
34,9,J5,1,1,2,55,1
34,10,J1,0,1,1,21,0
34,10,J2,0,1,0,15,0
34,10,J3,0,1,0,10,0
34,10,J4,0,1,2,12,0
34,10,J5,0,1,1,32,1
34,11,J1,0,1,0,13,0
34,11,J2,0,1,0,11,0
34,11,J3,0,1,1,15,0
34,11,J4,0,1,1,28,0
34,11,J5,0,1,0,12,0
34,12,J1,0,1,0,12,0
34,12,J2,0,1,1,22,0
34,12,J3,0,1,2,9,0
34,12,J4,0,1,1,16,0
34,12,J5,0,1,1,16,0
34,13,J1,0,1,2,14,0
34,13,J2,0,1,1,29,0
34,13,J3,0,1,0,6,0
34,13,J4,0,1,2,1,0
34,13,J5,0,1,0,15,0
34,14,J1,0,1,0,13,0
34,14,J2,0,1,2,13,0
34,14,J3,0,1,1,22,0
34,14,J4,0,1,1,20,0
34,14,J5,0,1,1,28,0
34,15,J1,0,1,1,17,0
34,15,J2,0,1,1,24,0
34,15,J3,0,1,1,24,0
34,15,J4,0,1,2,17,0
34,15,J5,0,1,1,25,0
34,16,J1,0,1,2,10,0
34,16,J2,0,1,1,32,1
34,16,J3,0,1,0,20,0
34,16,J4,0,1,1,15,0
34,16,J5,0,1,0,15,0
34,17,J1,1,1,1,65,2
34,17,J2,1,1,2,63,2
34,17,J3,1,1,1,78,2
34,17,J4,1,1,2,57,1
34,17,J5,1,1,0,68,2
34,18,J1,1,1,2,57,1
34,18,J2,1,1,0,58,1
34,18,J3,1,1,2,52,1
34,18,J4,1,1,1,84,2
34,18,J5,1,1,2,47,1
34,19,J1,1,1,0,55,1
34,19,J2,1,1,0,55,1
34,19,J3,1,1,1,83,2
34,19,J4,1,1,2,45,1
34,19,J5,1,1,2,35,1
34,20,J1,0,1,2,7,0
34,20,J2,0,1,0,8,0
34,20,J3,0,1,2,2,0
34,20,J4,0,1,2,11,0
34,20,J5,0,1,2,14,0
34,21,J1,0,1,2,8,0
34,21,J2,0,1,0,11,0
34,21,J3,0,1,0,7,0
34,21,J4,0,1,0,14,0
34,21,J5,0,1,2,4,0
34,22,J1,0,1,2,18,0
34,22,J2,0,1,1,23,0
34,22,J3,0,1,2,14,0
34,22,J4,0,1,0,9,0
34,22,J5,0,1,0,10,0
34,23,J1,0,1,1,17,0
34,23,J2,0,1,2,9,0
34,23,J3,0,1,2,8,0
34,23,J4,0,1,1,19,0
34,23,J5,0,1,1,21,0
35,0,J1,0,0,1,42,1
35,0,J2,0,0,0,24,0
35,0,J3,0,0,1,37,1
35,0,J4,0,0,2,15,0
35,0,J5,0,0,2,20,0
35,1,J1,0,0,1,34,1
35,1,J2,0,0,1,41,1
35,1,J3,0,0,2,18,0
35,1,J4,0,0,1,35,1
35,1,J5,0,0,0,20,0
35,2,J1,0,0,0,18,0
35,2,J2,0,0,2,18,0
35,2,J3,0,0,2,15,0
35,2,J4,0,0,0,22,0
35,2,J5,0,0,2,21,0
35,3,J1,0,0,1,37,1
35,3,J2,0,0,0,23,0
35,3,J3,0,0,1,36,1
35,3,J4,0,0,2,22,0
35,3,J5,0,0,1,37,1
35,4,J1,0,0,0,23,0
35,4,J2,0,0,2,19,0
35,4,J3,0,0,1,36,1
35,4,J4,0,0,1,28,0
35,4,J5,0,0,1,34,1
35,5,J1,0,0,2,19,0
35,5,J2,0,0,1,37,1
35,5,J3,0,0,2,17,0
35,5,J4,0,0,1,36,1
35,5,J5,0,0,0,18,0
35,6,J1,0,0,0,18,0
35,6,J2,0,0,2,25,0
35,6,J3,0,0,0,20,0
35,6,J4,0,0,2,24,0
35,6,J5,0,0,0,25,0
35,7,J1,0,0,0,21,0
35,7,J2,0,0,1,37,1
35,7,J3,0,0,0,16,0
35,7,J4,0,0,1,34,1
35,7,J5,0,0,0,16,0
35,8,J1,1,0,2,70,2
35,8,J2,1,0,2,60,2
35,8,J3,1,0,2,74,2
35,8,J4,1,0,0,47,1
35,8,J5,1,0,0,64,2
35,9,J1,1,0,1,88,2
35,9,J2,1,0,2,74,2
35,9,J3,1,0,2,80,2
35,9,J4,1,0,2,54,1
35,9,J5,1,0,2,61,2
35,10,J1,0,0,2,25,0
35,10,J2,0,0,1,30,1
35,10,J3,0,0,0,16,0
35,10,J4,0,0,0,16,0
35,10,J5,0,0,1,45,1
35,11,J1,0,0,2,18,0
35,11,J2,0,0,0,24,0
35,11,J3,0,0,2,24,0
35,11,J4,0,0,1,30,1
35,11,J5,0,0,2,17,0
35,12,J1,0,0,1,42,1
35,12,J2,0,0,2,21,0
35,12,J3,0,0,1,36,1
35,12,J4,0,0,0,20,0
35,12,J5,0,0,0,23,0
35,13,J1,0,0,0,21,0
35,13,J2,0,0,2,15,0
35,13,J3,0,0,1,41,1
35,13,J4,0,0,2,22,0
35,13,J5,0,0,0,23,0
35,14,J1,0,0,2,23,0
35,14,J2,0,0,2,25,0
35,14,J3,0,0,0,18,0
35,14,J4,0,0,2,16,0
35,14,J5,0,0,0,24,0
35,15,J1,0,0,2,17,0
35,15,J2,0,0,0,23,0
35,15,J3,0,0,1,31,1
35,15,J4,0,0,0,17,0
35,15,J5,0,0,2,18,0
35,16,J1,0,0,2,17,0
35,16,J2,0,0,0,23,0
35,16,J3,0,0,1,26,0
35,16,J4,0,0,0,23,0
35,16,J5,0,0,1,38,1
35,17,J1,1,0,0,68,2
35,17,J2,1,0,0,56,1
35,17,J3,1,0,0,83,2
35,17,J4,1,0,1,91,2
35,17,J5,1,0,0,70,2
35,18,J1,1,0,2,63,2
35,18,J2,1,0,1,90,2
35,18,J3,1,0,0,68,2
35,18,J4,1,0,2,71,2
35,18,J5,1,0,0,49,1
35,19,J1,1,0,0,57,1
35,19,J2,1,0,0,72,2
35,19,J3,1,0,0,68,2
35,19,J4,1,0,1,74,2
35,19,J5,1,0,0,66,2
35,20,J1,0,0,1,41,1
35,20,J2,0,0,0,21,0
35,20,J3,0,0,1,30,1
35,20,J4,0,0,2,21,0
35,20,J5,0,0,2,17,0
35,21,J1,0,0,2,18,0
35,21,J2,0,0,0,25,0
35,21,J3,0,0,2,19,0
35,21,J4,0,0,2,25,0
35,21,J5,0,0,0,20,0
35,22,J1,0,0,2,25,0
35,22,J2,0,0,2,23,0
35,22,J3,0,0,2,17,0
35,22,J4,0,0,1,32,1
35,22,J5,0,0,1,31,1
35,23,J1,0,0,2,18,0
35,23,J2,0,0,0,19,0
35,23,J3,0,0,0,23,0
35,23,J4,0,0,0,25,0
35,23,J5,0,0,2,21,0
36,0,J1,0,0,0,20,0
36,0,J2,0,0,2,16,0
36,0,J3,0,0,1,34,1
36,0,J4,0,0,0,18,0
36,0,J5,0,0,1,26,0
36,1,J1,0,0,1,34,1
36,1,J2,0,0,0,16,0
36,1,J3,0,0,0,23,0
36,1,J4,0,0,2,19,0
36,1,J5,0,0,2,22,0
36,2,J1,0,0,0,23,0
36,2,J2,0,0,1,38,1
36,2,J3,0,0,2,19,0
36,2,J4,0,0,2,16,0
36,2,J5,0,0,0,17,0
36,3,J1,0,0,1,33,1
36,3,J2,0,0,1,43,1
36,3,J3,0,0,2,24,0
36,3,J4,0,0,1,41,1
36,3,J5,0,0,0,19,0
36,4,J1,0,0,0,25,0
36,4,J2,0,0,2,17,0
36,4,J3,0,0,2,17,0
36,4,J4,0,0,0,21,0
36,4,J5,0,0,2,19,0
36,5,J1,0,0,0,25,0
36,5,J2,0,0,1,38,1
36,5,J3,0,0,2,21,0
36,5,J4,0,0,2,22,0
36,5,J5,0,0,0,22,0
36,6,J1,0,0,1,40,1
36,6,J2,0,0,1,35,1
36,6,J3,0,0,2,18,0
36,6,J4,0,0,1,36,1
36,6,J5,0,0,1,36,1
36,7,J1,0,0,0,25,0
36,7,J2,0,0,0,16,0
36,7,J3,0,0,2,18,0
36,7,J4,0,0,0,17,0
36,7,J5,0,0,2,15,0
36,8,J1,1,0,0,72,2
36,8,J2,1,0,2,81,2
36,8,J3,1,0,0,81,2
36,8,J4,1,0,2,63,2
36,8,J5,1,0,1,88,2
36,9,J1,1,0,2,81,2
36,9,J2,1,0,2,54,1
36,9,J3,1,0,0,67,2
36,9,J4,1,0,2,51,1
36,9,J5,1,0,2,67,2
36,10,J1,0,0,0,25,0
36,10,J2,0,0,2,25,0
36,10,J3,0,0,2,15,0
36,10,J4,0,0,2,22,0
36,10,J5,0,0,0,25,0
36,11,J1,0,0,2,18,0
36,11,J2,0,0,0,16,0
36,11,J3,0,0,1,35,1
36,11,J4,0,0,1,31,1
36,11,J5,0,0,1,33,1
36,12,J1,0,0,1,31,1
36,12,J2,0,0,2,18,0
36,12,J3,0,0,2,16,0
36,12,J4,0,0,1,36,1
36,12,J5,0,0,1,32,1
36,13,J1,0,0,0,25,0
36,13,J2,0,0,2,21,0
36,13,J3,0,0,0,19,0
36,13,J4,0,0,2,23,0
36,13,J5,0,0,0,22,0
36,14,J1,0,0,2,22,0
36,14,J2,0,0,0,20,0
36,14,J3,0,0,0,24,0
36,14,J4,0,0,1,34,1
36,14,J5,0,0,1,26,0
36,15,J1,0,0,1,33,1
36,15,J2,0,0,1,26,0
36,15,J3,0,0,1,35,1
36,15,J4,0,0,0,23,0
36,15,J5,0,0,2,17,0
36,16,J1,0,0,1,33,1
36,16,J2,0,0,0,17,0
36,16,J3,0,0,2,19,0
36,16,J4,0,0,0,22,0
36,16,J5,0,0,1,34,1
36,17,J1,1,0,1,78,2
36,17,J2,1,0,1,75,2
36,17,J3,1,0,1,67,2
36,17,J4,1,0,2,58,1
36,17,J5,1,0,1,87,2
36,18,J1,1,0,0,54,1
36,18,J2,1,0,0,63,2
36,18,J3,1,0,2,55,1
36,18,J4,1,0,0,69,2
36,18,J5,1,0,1,99,2
36,19,J1,1,0,0,65,2
36,19,J2,1,0,2,70,2
36,19,J3,1,0,2,54,1
36,19,J4,1,0,1,79,2
36,19,J5,1,0,0,76,2
36,20,J1,0,0,0,17,0
36,20,J2,0,0,0,20,0
36,20,J3,0,0,2,15,0
36,20,J4,0,0,2,18,0
36,20,J5,0,0,0,25,0
36,21,J1,0,0,1,40,1
36,21,J2,0,0,2,15,0
36,21,J3,0,0,1,36,1
36,21,J4,0,0,1,33,1
36,21,J5,0,0,1,37,1
36,22,J1,0,0,0,23,0
36,22,J2,0,0,0,18,0
36,22,J3,0,0,1,30,1
36,22,J4,0,0,2,18,0
36,22,J5,0,0,2,21,0
36,23,J1,0,0,0,22,0
36,23,J2,0,0,2,16,0
36,23,J3,0,0,2,23,0
36,23,J4,0,0,2,17,0
36,23,J5,0,0,0,24,0
37,0,J1,0,0,2,25,0
37,0,J2,0,0,0,18,0
37,0,J3,0,0,0,17,0
37,0,J4,0,0,1,29,0
37,0,J5,0,0,0,17,0
37,1,J1,0,0,1,34,1
37,1,J2,0,0,0,16,0
37,1,J3,0,0,0,21,0
37,1,J4,0,0,1,37,1
37,1,J5,0,0,2,25,0
37,2,J1,0,0,0,18,0
37,2,J2,0,0,1,38,1
37,2,J3,0,0,0,23,0
37,2,J4,0,0,1,35,1
37,2,J5,0,0,1,30,1
37,3,J1,0,0,1,34,1
37,3,J2,0,0,2,21,0
37,3,J3,0,0,0,20,0
37,3,J4,0,0,0,17,0
37,3,J5,0,0,0,15,0
37,4,J1,0,0,0,25,0
37,4,J2,0,0,2,20,0
37,4,J3,0,0,0,19,0
37,4,J4,0,0,1,38,1
37,4,J5,0,0,0,21,0
37,5,J1,0,0,0,19,0
37,5,J2,0,0,1,35,1
37,5,J3,0,0,1,27,0
37,5,J4,0,0,2,15,0
37,5,J5,0,0,2,23,0
37,6,J1,0,0,0,20,0
37,6,J2,0,0,1,39,1
37,6,J3,0,0,2,24,0
37,6,J4,0,0,1,38,1
37,6,J5,0,0,1,37,1
37,7,J1,0,0,1,27,0
37,7,J2,0,0,0,25,0
37,7,J3,0,0,2,24,0
37,7,J4,0,0,0,15,0
37,7,J5,0,0,2,25,0
37,8,J1,1,0,0,58,1
37,8,J2,1,0,0,55,1
37,8,J3,1,0,2,59,1
37,8,J4,1,0,2,63,2
37,8,J5,1,0,2,70,2
37,9,J1,1,0,0,52,1
37,9,J2,1,0,1,84,2
37,9,J3,1,0,1,95,2
37,9,J4,1,0,2,68,2
37,9,J5,1,0,1,70,2
37,10,J1,0,0,2,23,0
37,10,J2,0,0,0,17,0
37,10,J3,0,0,2,19,0
37,10,J4,0,0,2,17,0
37,10,J5,0,0,1,34,1
37,11,J1,0,0,0,18,0
37,11,J2,0,0,2,21,0
37,11,J3,0,0,1,43,1
37,11,J4,0,0,2,16,0
37,11,J5,0,0,0,22,0
37,12,J1,0,0,2,21,0
37,12,J2,0,0,2,21,0
37,12,J3,0,0,1,38,1
37,12,J4,0,0,0,17,0
37,12,J5,0,0,0,17,0
37,13,J1,0,0,2,18,0
37,13,J2,0,0,2,15,0
37,13,J3,0,0,2,22,0
37,13,J4,0,0,2,23,0
37,13,J5,0,0,1,32,1
37,14,J1,0,0,1,37,1
37,14,J2,0,0,0,17,0
37,14,J3,0,0,0,15,0
37,14,J4,0,0,2,18,0
37,14,J5,0,0,1,35,1
37,15,J1,0,0,0,19,0
37,15,J2,0,0,0,19,0
37,15,J3,0,0,0,25,0
37,15,J4,0,0,0,18,0
37,15,J5,0,0,2,16,0
37,16,J1,0,0,0,25,0
37,16,J2,0,0,1,44,1
37,16,J3,0,0,1,31,1
37,16,J4,0,0,2,23,0
37,16,J5,0,0,1,33,1
37,17,J1,1,0,2,59,1
37,17,J2,1,0,0,65,2
37,17,J3,1,0,1,68,2
37,17,J4,1,0,1,73,2
37,17,J5,1,0,2,54,1
37,18,J1,1,0,2,63,2
37,18,J2,1,0,2,72,2
37,18,J3,1,0,0,78,2
37,18,J4,1,0,0,59,1
37,18,J5,1,0,0,73,2
37,19,J1,1,0,1,69,2
37,19,J2,1,0,2,74,2
37,19,J3,1,0,1,67,2
37,19,J4,1,0,1,69,2
37,19,J5,1,0,0,60,2
37,20,J1,0,0,1,37,1
37,20,J2,0,0,1,29,0
37,20,J3,0,0,0,17,0
37,20,J4,0,0,1,44,1
37,20,J5,0,0,0,16,0
37,21,J1,0,0,0,16,0
37,21,J2,0,0,1,35,1
37,21,J3,0,0,2,21,0
37,21,J4,0,0,0,23,0
37,21,J5,0,0,0,15,0
37,22,J1,0,0,2,16,0
37,22,J2,0,0,1,31,1
37,22,J3,0,0,0,15,0
37,22,J4,0,0,2,15,0
37,22,J5,0,0,0,18,0
37,23,J1,0,0,0,19,0
37,23,J2,0,0,0,25,0
37,23,J3,0,0,2,15,0
37,23,J4,0,0,0,16,0
37,23,J5,0,0,2,20,0
38,0,J1,0,0,2,16,0
38,0,J2,0,0,0,17,0
38,0,J3,0,0,1,41,1
38,0,J4,0,0,0,19,0
38,0,J5,0,0,1,34,1
38,1,J1,0,0,0,15,0
38,1,J2,0,0,2,19,0
38,1,J3,0,0,2,23,0
38,1,J4,0,0,0,15,0
38,1,J5,0,0,0,16,0
38,2,J1,0,0,2,19,0
38,2,J2,0,0,0,23,0
38,2,J3,0,0,1,27,0
38,2,J4,0,0,0,15,0
38,2,J5,0,0,0,21,0
38,3,J1,0,0,1,32,1
38,3,J2,0,0,2,19,0
38,3,J3,0,0,0,25,0
38,3,J4,0,0,1,36,1
38,3,J5,0,0,1,28,0
38,4,J1,0,0,0,16,0
38,4,J2,0,0,1,31,1
38,4,J3,0,0,2,20,0
38,4,J4,0,0,0,20,0
38,4,J5,0,0,0,15,0
38,5,J1,0,0,2,17,0
38,5,J2,0,0,0,21,0
38,5,J3,0,0,2,20,0
38,5,J4,0,0,2,17,0
38,5,J5,0,0,2,21,0
38,6,J1,0,0,0,25,0
38,6,J2,0,0,2,19,0
38,6,J3,0,0,2,19,0
38,6,J4,0,0,1,30,1
38,6,J5,0,0,1,40,1
38,7,J1,0,0,1,26,0
38,7,J2,0,0,0,25,0
38,7,J3,0,0,0,20,0
38,7,J4,0,0,0,21,0
38,7,J5,0,0,1,33,1
38,8,J1,1,0,0,69,2
38,8,J2,1,0,2,55,1
38,8,J3,1,0,0,57,1
38,8,J4,1,0,0,75,2
38,8,J5,1,0,1,78,2
38,9,J1,1,0,1,92,2
38,9,J2,1,0,2,57,1
38,9,J3,1,0,2,77,2
38,9,J4,1,0,1,83,2
38,9,J5,1,0,2,69,2
38,10,J1,0,0,2,23,0
38,10,J2,0,0,0,21,0
38,10,J3,0,0,0,24,0
38,10,J4,0,0,2,21,0
38,10,J5,0,0,2,24,0
38,11,J1,0,0,2,18,0
38,11,J2,0,0,2,16,0
38,11,J3,0,0,0,20,0
38,11,J4,0,0,0,18,0
38,11,J5,0,0,0,20,0
38,12,J1,0,0,2,22,0
38,12,J2,0,0,0,16,0
38,12,J3,0,0,0,20,0
38,12,J4,0,0,1,31,1
38,12,J5,0,0,1,35,1
38,13,J1,0,0,1,31,1
38,13,J2,0,0,0,15,0
38,13,J3,0,0,2,17,0
38,13,J4,0,0,0,17,0
38,13,J5,0,0,1,31,1
38,14,J1,0,0,1,26,0
38,14,J2,0,0,2,24,0
38,14,J3,0,0,0,22,0
38,14,J4,0,0,2,17,0
38,14,J5,0,0,0,17,0
38,15,J1,0,0,1,28,0
38,15,J2,0,0,0,16,0
38,15,J3,0,0,0,24,0
38,15,J4,0,0,1,29,0
38,15,J5,0,0,1,35,1
38,16,J1,0,0,2,19,0
38,16,J2,0,0,1,36,1
38,16,J3,0,0,1,35,1
38,16,J4,0,0,1,28,0
38,16,J5,0,0,0,25,0
38,17,J1,1,0,0,66,2
38,17,J2,1,0,2,50,1
38,17,J3,1,0,1,97,2
38,17,J4,1,0,1,85,2
38,17,J5,1,0,2,57,1
38,18,J1,1,0,1,90,2
38,18,J2,1,0,0,67,2
38,18,J3,1,0,0,71,2
38,18,J4,1,0,1,77,2
38,18,J5,1,0,1,77,2
38,19,J1,1,0,0,78,2
38,19,J2,1,0,1,85,2
38,19,J3,1,0,1,89,2
38,19,J4,1,0,0,75,2
38,19,J5,1,0,2,61,2
38,20,J1,0,0,1,27,0
38,20,J2,0,0,0,20,0
38,20,J3,0,0,2,20,0
38,20,J4,0,0,0,18,0
38,20,J5,0,0,1,35,1
38,21,J1,0,0,0,16,0
38,21,J2,0,0,0,24,0
38,21,J3,0,0,0,19,0
38,21,J4,0,0,0,23,0
38,21,J5,0,0,0,25,0
38,22,J1,0,0,0,18,0
38,22,J2,0,0,1,35,1
38,22,J3,0,0,2,15,0
38,22,J4,0,0,2,22,0
38,22,J5,0,0,0,15,0
38,23,J1,0,0,1,30,1
38,23,J2,0,0,0,20,0
38,23,J3,0,0,1,39,1
38,23,J4,0,0,0,20,0
38,23,J5,0,0,1,32,1
39,0,J1,0,0,2,25,0
39,0,J2,0,0,0,20,0
39,0,J3,0,0,1,34,1
39,0,J4,0,0,2,17,0
39,0,J5,0,0,0,24,0
39,1,J1,0,0,1,41,1
39,1,J2,0,0,0,19,0
39,1,J3,0,0,0,17,0
39,1,J4,0,0,2,22,0
39,1,J5,0,0,0,25,0
39,2,J1,0,0,0,18,0
39,2,J2,0,0,0,25,0
39,2,J3,0,0,2,17,0
39,2,J4,0,0,2,17,0
39,2,J5,0,0,2,23,0
39,3,J1,0,0,2,24,0
39,3,J2,0,0,2,23,0
39,3,J3,0,0,1,34,1
39,3,J4,0,0,1,34,1
39,3,J5,0,0,2,21,0
39,4,J1,0,0,0,25,0
39,4,J2,0,0,1,31,1
39,4,J3,0,0,2,24,0
39,4,J4,0,0,0,17,0
39,4,J5,0,0,2,25,0
39,5,J1,0,0,1,26,0
39,5,J2,0,0,0,19,0
39,5,J3,0,0,2,16,0
39,5,J4,0,0,1,33,1
39,5,J5,0,0,1,31,1
39,6,J1,0,0,0,16,0
39,6,J2,0,0,1,39,1
39,6,J3,0,0,1,27,0
39,6,J4,0,0,0,22,0
39,6,J5,0,0,1,36,1
39,7,J1,0,0,1,37,1
39,7,J2,0,0,0,24,0
39,7,J3,0,0,1,30,1
39,7,J4,0,0,1,37,1
39,7,J5,0,0,2,25,0
39,8,J1,1,0,0,64,2
39,8,J2,1,0,2,81,2
39,8,J3,1,0,1,77,2
39,8,J4,1,0,1,82,2
39,8,J5,1,0,2,55,1
39,9,J1,1,0,2,49,1
39,9,J2,1,0,2,79,2
39,9,J3,1,0,0,50,1
39,9,J4,1,0,1,78,2
39,9,J5,1,0,1,86,2
39,10,J1,0,0,1,42,1
39,10,J2,0,0,0,20,0
39,10,J3,0,0,1,42,1
39,10,J4,0,0,2,22,0
39,10,J5,0,0,0,16,0
39,11,J1,0,0,0,16,0
39,11,J2,0,0,1,34,1
39,11,J3,0,0,1,31,1
39,11,J4,0,0,1,39,1
39,11,J5,0,0,1,35,1
39,12,J1,0,0,0,19,0
39,12,J2,0,0,1,33,1
39,12,J3,0,0,0,22,0
39,12,J4,0,0,0,25,0
39,12,J5,0,0,0,20,0
39,13,J1,0,0,2,15,0
39,13,J2,0,0,2,21,0
39,13,J3,0,0,0,20,0
39,13,J4,0,0,1,35,1
39,13,J5,0,0,0,18,0
39,14,J1,0,0,0,25,0
39,14,J2,0,0,1,33,1
39,14,J3,0,0,2,17,0
39,14,J4,0,0,0,17,0
39,14,J5,0,0,0,19,0
39,15,J1,0,0,1,30,1
39,15,J2,0,0,2,22,0
39,15,J3,0,0,1,36,1
39,15,J4,0,0,2,19,0
39,15,J5,0,0,0,15,0
39,16,J1,0,0,0,21,0
39,16,J2,0,0,1,31,1
39,16,J3,0,0,0,20,0
39,16,J4,0,0,1,39,1
39,16,J5,0,0,2,17,0
39,17,J1,1,0,2,63,2
39,17,J2,1,0,2,69,2
39,17,J3,1,0,0,71,2
39,17,J4,1,0,0,57,1
39,17,J5,1,0,2,66,2
39,18,J1,1,0,1,81,2
39,18,J2,1,0,0,80,2
39,18,J3,1,0,0,65,2
39,18,J4,1,0,0,80,2
39,18,J5,1,0,1,71,2
39,19,J1,1,0,1,97,2
39,19,J2,1,0,1,85,2
39,19,J3,1,0,0,54,1
39,19,J4,1,0,1,87,2
39,19,J5,1,0,2,60,2
39,20,J1,0,0,1,31,1
39,20,J2,0,0,2,24,0
39,20,J3,0,0,0,20,0
39,20,J4,0,0,1,29,0
39,20,J5,0,0,1,34,1
39,21,J1,0,0,2,22,0
39,21,J2,0,0,2,22,0
39,21,J3,0,0,1,36,1
39,21,J4,0,0,1,39,1
39,21,J5,0,0,2,20,0
39,22,J1,0,0,0,17,0
39,22,J2,0,0,1,36,1
39,22,J3,0,0,0,23,0
39,22,J4,0,0,2,17,0
39,22,J5,0,0,2,21,0
39,23,J1,0,0,1,39,1
39,23,J2,0,0,2,25,0
39,23,J3,0,0,1,39,1
39,23,J4,0,0,2,24,0
39,23,J5,0,0,0,16,0
40,0,J1,0,1,0,19,0
40,0,J2,0,1,0,7,0
40,0,J3,0,1,0,12,0
40,0,J4,0,1,2,19,0
40,0,J5,0,1,1,19,0
40,1,J1,0,1,2,12,0
40,1,J2,0,1,0,14,0
40,1,J3,0,1,2,5,0
40,1,J4,0,1,0,4,0
40,1,J5,0,1,1,31,1
40,2,J1,0,1,2,4,0
40,2,J2,0,1,1,19,0
40,2,J3,0,1,1,30,1
40,2,J4,0,1,1,27,0
40,2,J5,0,1,1,20,0
40,3,J1,0,1,0,13,0
40,3,J2,0,1,2,6,0
40,3,J3,0,1,1,19,0
40,3,J4,0,1,0,8,0
40,3,J5,0,1,0,11,0
40,4,J1,0,1,1,17,0
40,4,J2,0,1,0,6,0
40,4,J3,0,1,2,14,0
40,4,J4,0,1,1,32,1
40,4,J5,0,1,0,11,0
40,5,J1,0,1,2,19,0
40,5,J2,0,1,2,14,0
40,5,J3,0,1,1,31,1
40,5,J4,0,1,0,10,0
40,5,J5,0,1,0,4,0
40,6,J1,0,1,2,3,0
40,6,J2,0,1,0,9,0
40,6,J3,0,1,0,7,0
40,6,J4,0,1,0,15,0
40,6,J5,0,1,2,5,0
40,7,J1,0,1,0,17,0
40,7,J2,0,1,0,9,0
40,7,J3,0,1,2,13,0
40,7,J4,0,1,1,34,1
40,7,J5,0,1,0,18,0
40,8,J1,1,1,0,52,1
40,8,J2,1,1,0,46,1
40,8,J3,1,1,0,44,1
40,8,J4,1,1,0,48,1
40,8,J5,1,1,1,77,2
40,9,J1,1,1,1,70,2
40,9,J2,1,1,1,92,2
40,9,J3,1,1,2,52,1
40,9,J4,1,1,2,64,2
40,9,J5,1,1,0,51,1
40,10,J1,0,1,2,11,0
40,10,J2,0,1,2,11,0
40,10,J3,0,1,1,27,0
40,10,J4,0,1,2,2,0
40,10,J5,0,1,0,6,0
40,11,J1,0,1,0,16,0
40,11,J2,0,1,0,2,0
40,11,J3,0,1,2,4,0
40,11,J4,0,1,0,6,0
40,11,J5,0,1,0,15,0
40,12,J1,0,1,0,8,0
40,12,J2,0,1,2,12,0
40,12,J3,0,1,1,25,0
40,12,J4,0,1,1,22,0
40,12,J5,0,1,1,29,0
40,13,J1,0,1,1,21,0
40,13,J2,0,1,0,4,0
40,13,J3,0,1,1,21,0
40,13,J4,0,1,1,26,0
40,13,J5,0,1,1,30,1
40,14,J1,0,1,2,11,0
40,14,J2,0,1,2,18,0
40,14,J3,0,1,1,32,1
40,14,J4,0,1,1,16,0
40,14,J5,0,1,1,30,1
40,15,J1,0,1,1,27,0
40,15,J2,0,1,2,8,0
40,15,J3,0,1,1,27,0
40,15,J4,0,1,0,11,0
40,15,J5,0,1,0,8,0
40,16,J1,0,1,0,17,0
40,16,J2,0,1,1,28,0
40,16,J3,0,1,0,15,0
40,16,J4,0,1,2,15,0
40,16,J5,0,1,0,12,0
40,17,J1,1,1,1,74,2
40,17,J2,1,1,1,73,2
40,17,J3,1,1,0,39,1
40,17,J4,1,1,2,50,1
40,17,J5,1,1,2,64,2
40,18,J1,1,1,2,63,2
40,18,J2,1,1,1,66,2
40,18,J3,1,1,1,50,1
40,18,J4,1,1,0,61,2
40,18,J5,1,1,1,80,2
40,19,J1,1,1,0,59,1
40,19,J2,1,1,2,37,1
40,19,J3,1,1,0,60,2
40,19,J4,1,1,2,61,2
40,19,J5,1,1,1,76,2
40,20,J1,0,1,0,8,0
40,20,J2,0,1,1,26,0
40,20,J3,0,1,0,7,0
40,20,J4,0,1,1,35,1
40,20,J5,0,1,1,30,1
40,21,J1,0,1,0,14,0
40,21,J2,0,1,0,13,0
40,21,J3,0,1,0,12,0
40,21,J4,0,1,0,11,0
40,21,J5,0,1,0,9,0
40,22,J1,0,1,0,13,0
40,22,J2,0,1,0,14,0
40,22,J3,0,1,0,9,0
40,22,J4,0,1,1,22,0
40,22,J5,0,1,2,7,0
40,23,J1,0,1,1,29,0
40,23,J2,0,1,1,24,0
40,23,J3,0,1,0,7,0
